StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Company_Tier
4770,7.5,1,1,0,69,4.5,No,No,64,66,NotPlaced,
4771,7.4,1,1,0,77,3.8,No,Yes,55,73,NotPlaced,
4772,6.6,0,1,0,63,4.2,No,No,61,70,NotPlaced,
4773,6.6,0,1,1,72,3.5,No,Yes,80,66,NotPlaced,
4774,8.3,1,3,2,90,4.3,Yes,Yes,80,84,Placed,Tier 2
4775,6.7,1,1,0,70,3.7,No,Yes,56,68,NotPlaced,
4776,9.0,2,3,2,84,4.4,Yes,Yes,77,80,NotPlaced,
4777,8.1,1,3,2,90,4.7,No,Yes,72,88,Placed,Tier 2
4778,7.5,1,1,0,75,4.8,No,Yes,68,68,NotPlaced,
4779,8.2,1,2,0,83,4.1,No,Yes,58,85,NotPlaced,
4780,7.7,1,1,0,74,3.3,No,Yes,57,73,NotPlaced,
4781,8.2,2,3,2,78,4.8,Yes,Yes,83,83,Placed,Tier 2
4782,7.5,0,1,0,78,4.0,No,No,55,71,NotPlaced,
4783,6.8,1,3,2,79,4.4,Yes,Yes,71,87,Placed,Tier 3
4784,8.4,0,3,0,90,4.5,Yes,Yes,71,83,Placed,Tier 2
4785,7.7,1,3,2,87,4.8,Yes,Yes,70,88,Placed,Tier 2
4786,8.2,2,1,0,82,4.7,Yes,Yes,63,72,Placed,Tier 2
4787,8.3,1,3,2,79,4.7,Yes,Yes,76,78,NotPlaced,
4788,6.6,2,2,2,71,3.6,No,No,63,69,NotPlaced,
4789,8.6,2,1,3,80,4.5,Yes,Yes,83,81,Placed,Tier 2
4790,6.5,1,2,1,74,3.9,No,Yes,77,71,NotPlaced,
4791,7.5,1,3,1,72,4.4,No,Yes,76,85,NotPlaced,
4792,8.2,2,3,0,87,4.3,Yes,Yes,83,84,Placed,Tier 2
4793,7.2,1,2,1,76,4.1,No,No,73,65,NotPlaced,
4794,7.6,1,1,1,86,4.1,No,No,57,64,NotPlaced,
4795,6.5,1,1,0,64,4.4,No,Yes,61,73,NotPlaced,
4796,7.4,1,2,0,79,4.2,No,Yes,79,71,Placed,Tier 2
4797,8.6,1,2,1,70,4.1,No,Yes,55,68,NotPlaced,
4798,7.7,2,3,0,80,4.8,Yes,Yes,73,83,Placed,Tier 2
4799,7.6,1,2,2,80,4.5,No,Yes,77,71,Placed,Tier 2
4800,8.6,1,3,3,90,4.8,Yes,Yes,72,85,Placed,Tier 1
4801,7.3,1,1,0,71,3.8,Yes,No,61,64,NotPlaced,
4802,7.7,2,1,0,74,4.1,Yes,Yes,78,68,Placed,Tier 2
4803,7.8,1,3,0,82,4.2,Yes,No,60,86,Placed,Tier 2
4804,8.4,2,1,0,77,4.6,No,Yes,55,60,NotPlaced,
4805,7.5,1,3,0,84,4.2,Yes,Yes,82,69,Placed,Tier 2
4806,7.5,2,3,2,80,4.5,Yes,Yes,77,67,NotPlaced,
4807,7.8,1,3,2,88,4.6,Yes,No,76,81,Placed,Tier 2
4808,6.5,1,1,1,68,4.7,No,No,59,73,NotPlaced,
4809,6.8,1,2,2,70,4.0,Yes,Yes,62,69,NotPlaced,
4810,7.5,1,1,0,71,3.6,Yes,No,61,71,Placed,Tier 2
4811,7.9,1,1,0,74,4.5,Yes,Yes,56,70,Placed,Tier 2
4812,7.4,2,3,0,80,4.0,No,Yes,79,62,NotPlaced,
4813,8.4,1,1,1,70,3.7,Yes,Yes,55,63,NotPlaced,
4814,7.6,0,1,1,79,3.5,Yes,Yes,67,63,Placed,Tier 2
4815,8.3,1,3,0,82,4.6,Yes,Yes,73,88,NotPlaced,
4816,7.2,2,1,1,89,4.0,Yes,Yes,77,83,NotPlaced,
4817,8.3,1,3,1,89,4.8,Yes,Yes,79,84,Placed,Tier 2
4818,6.6,1,1,1,80,3.5,No,No,70,72,NotPlaced,
4819,8.4,0,3,1,90,4.5,Yes,Yes,75,82,Placed,Tier 2
4820,8.2,0,2,1,69,3.5,No,Yes,58,64,NotPlaced,
4821,8.0,2,3,1,78,4.5,Yes,Yes,79,80,Placed,Tier 2
4822,8.4,2,3,2,90,4.6,Yes,Yes,69,82,Placed,Tier 2
4823,8.4,1,3,2,84,4.8,Yes,Yes,80,88,Placed,Tier 2
4824,7.3,1,2,1,68,3.9,No,No,56,65,NotPlaced,
4825,6.5,1,2,2,88,4.7,Yes,Yes,77,69,Placed,Tier 3
4826,7.4,0,2,1,79,4.6,No,Yes,61,67,NotPlaced,
4827,8.3,2,3,2,90,4.7,Yes,Yes,73,74,Placed,Tier 2
4828,8.3,2,2,1,64,4.0,No,Yes,55,65,Placed,Tier 3
4829,7.8,1,1,2,74,3.8,No,Yes,60,81,NotPlaced,
4830,8.2,2,3,2,90,4.6,Yes,Yes,85,85,Placed,Tier 2
4831,8.2,1,3,1,88,3.9,No,No,79,68,NotPlaced,
4832,7.7,1,1,0,76,4.1,No,Yes,55,64,NotPlaced,
4833,6.5,1,3,2,73,4.3,Yes,Yes,55,68,Placed,Tier 3
4834,8.3,2,2,2,90,4.7,No,Yes,73,85,NotPlaced,
4835,8.5,1,3,2,89,4.3,Yes,Yes,77,70,Placed,Tier 1
4836,8.3,0,3,1,79,4.5,Yes,No,55,64,NotPlaced,
4837,6.6,2,2,0,75,4.4,No,No,80,62,NotPlaced,
4838,8.8,2,3,3,79,4.4,Yes,Yes,67,82,Placed,Tier 2
4839,8.4,2,3,2,90,4.8,Yes,Yes,78,85,Placed,Tier 2
4840,7.9,1,3,1,90,4.8,Yes,Yes,76,81,Placed,Tier 2
4841,8.0,0,1,3,90,4.8,Yes,Yes,81,82,Placed,Tier 2
4842,8.0,1,3,0,90,4.4,Yes,Yes,77,87,Placed,Tier 2
4843,7.6,2,3,2,90,4.8,Yes,Yes,75,86,Placed,Tier 2
4844,8.8,2,3,2,90,4.8,Yes,Yes,74,88,Placed,Tier 1
4845,7.6,0,1,0,76,4.1,No,No,65,67,NotPlaced,
4846,7.6,1,3,0,69,3.9,Yes,Yes,74,72,Placed,Tier 3
4847,8.7,2,3,3,89,4.5,Yes,Yes,72,87,Placed,Tier 1
4848,6.6,0,1,1,78,4.4,No,Yes,55,73,NotPlaced,
4849,7.3,0,1,2,82,4.7,Yes,Yes,78,87,Placed,Tier 2
4850,6.5,1,1,1,80,4.4,No,Yes,60,65,NotPlaced,
4851,8.6,2,2,2,81,4.8,Yes,Yes,78,81,Placed,Tier 2
4852,7.5,1,2,1,71,4.0,No,No,82,65,NotPlaced,
4853,8.5,1,3,2,87,4.8,Yes,Yes,67,85,Placed,Tier 1
4854,8.4,1,3,2,90,4.8,Yes,Yes,77,79,Placed,Tier 2
4855,7.4,1,1,1,80,3.6,Yes,Yes,78,74,NotPlaced,
4856,7.5,1,2,0,70,3.4,No,Yes,55,66,NotPlaced,
4857,7.4,0,1,1,70,3.9,No,No,57,69,NotPlaced,
4858,7.6,1,1,1,63,4.5,No,No,70,63,NotPlaced,
4859,8.0,2,3,0,90,4.7,No,Yes,73,87,Placed,Tier 2
4860,8.0,2,3,2,90,4.8,Yes,Yes,78,85,Placed,Tier 2
4861,7.3,1,1,1,68,4.2,No,No,55,61,NotPlaced,
4862,7.5,0,2,0,67,4.3,Yes,Yes,55,68,NotPlaced,
4863,6.7,0,1,0,80,3.1,No,Yes,55,63,NotPlaced,
4864,7.7,1,1,0,79,4.3,Yes,Yes,85,71,NotPlaced,
4865,6.5,1,3,2,84,4.6,No,Yes,55,71,Placed,Tier 3
4866,7.5,1,1,1,63,3.5,No,No,55,64,NotPlaced,
4867,7.3,1,1,2,81,3.7,No,Yes,58,76,NotPlaced,
4868,7.5,2,2,2,90,4.2,Yes,Yes,70,87,NotPlaced,
4869,8.5,2,3,1,85,4.1,Yes,Yes,89,79,Placed,Tier 1
4870,8.3,2,3,2,90,4.5,Yes,Yes,87,86,Placed,Tier 2
4871,7.6,0,1,0,90,4.1,No,Yes,77,79,NotPlaced,
4872,8.6,1,2,0,77,4.5,Yes,Yes,80,84,Placed,Tier 2
4873,8.1,0,3,2,81,4.2,Yes,Yes,90,84,Placed,Tier 2
4874,8.3,1,3,2,90,4.5,No,Yes,77,81,NotPlaced,
4875,8.3,0,3,2,89,4.8,Yes,Yes,86,85,Placed,Tier 2
4876,7.9,1,2,0,78,4.5,Yes,Yes,75,81,Placed,Tier 2
4877,7.6,2,3,2,81,4.3,Yes,Yes,86,69,Placed,Tier 2
4878,7.7,1,1,0,86,4.1,No,Yes,55,70,NotPlaced,
4879,7.6,1,2,0,84,3.6,No,Yes,75,60,Placed,Tier 2
4880,6.5,1,3,1,75,4.5,Yes,Yes,59,64,NotPlaced,
4881,6.6,0,1,1,77,4.3,Yes,Yes,82,66,NotPlaced,
4882,8.0,1,3,0,86,4.4,Yes,Yes,78,88,NotPlaced,
4883,8.0,1,2,2,72,4.3,Yes,Yes,82,81,NotPlaced,
4884,8.5,1,1,2,86,4.5,Yes,Yes,74,83,Placed,Tier 1
4885,7.7,1,1,1,73,4.4,Yes,Yes,82,81,NotPlaced,
4886,6.5,1,2,0,60,4.7,No,Yes,55,63,NotPlaced,
4887,8.1,2,3,2,90,4.8,Yes,Yes,71,86,Placed,Tier 2
4888,6.5,0,3,2,72,4.1,Yes,Yes,87,80,Placed,Tier 3
4889,6.7,0,1,0,76,4.0,No,Yes,55,70,NotPlaced,
4890,8.1,1,2,1,77,3.8,Yes,No,70,64,NotPlaced,
4891,8.0,2,2,2,86,4.8,Yes,Yes,84,82,Placed,Tier 2
4892,8.3,2,3,2,82,4.3,No,Yes,74,60,Placed,Tier 2
4893,8.6,1,2,3,76,4.7,Yes,Yes,81,80,NotPlaced,
4894,7.4,1,2,0,89,3.6,No,No,62,72,NotPlaced,
4895,8.2,1,3,0,90,4.7,Yes,Yes,80,80,Placed,Tier 2
4896,8.3,0,3,2,86,4.7,Yes,Yes,82,86,Placed,Tier 2
4897,6.7,1,1,1,67,4.2,No,No,72,73,NotPlaced,
4898,7.5,1,3,2,83,4.8,No,Yes,72,82,NotPlaced,
4899,8.6,2,3,2,90,4.8,Yes,Yes,87,84,Placed,Tier 1
4900,8.3,2,3,2,84,4.0,Yes,Yes,78,86,NotPlaced,
4901,7.4,1,2,1,70,3.8,Yes,Yes,70,68,NotPlaced,
4902,8.4,2,3,2,86,4.8,Yes,Yes,74,81,Placed,Tier 2
4903,8.1,1,3,0,77,4.1,No,Yes,70,84,NotPlaced,
4904,6.7,1,1,1,67,3.4,No,No,56,62,NotPlaced,
4905,8.1,1,3,2,90,4.4,Yes,Yes,77,86,Placed,Tier 2
4906,7.4,1,1,0,80,4.1,No,Yes,75,68,NotPlaced,
4907,7.8,2,3,2,90,4.8,Yes,Yes,71,84,Placed,Tier 2
4908,7.9,0,2,1,76,4.7,Yes,Yes,82,82,NotPlaced,
4909,8.4,1,2,1,87,4.7,No,Yes,76,67,NotPlaced,
4910,6.9,1,1,1,64,3.5,No,No,68,66,NotPlaced,
4911,6.7,1,1,0,83,4.2,No,No,55,57,NotPlaced,
4912,7.1,1,2,1,73,3.9,No,Yes,79,72,Placed,Tier 2
4913,7.6,0,1,0,81,4.4,Yes,Yes,84,83,Placed,Tier 2
4914,7.5,0,3,2,78,4.2,Yes,Yes,81,86,NotPlaced,
4915,7.9,1,3,1,81,4.5,No,Yes,75,73,Placed,Tier 2
4916,7.5,0,3,2,90,4.3,No,Yes,89,86,Placed,Tier 2
4917,8.0,2,3,2,90,4.8,Yes,Yes,68,85,Placed,Tier 2
4918,7.4,0,2,1,76,4.0,No,Yes,69,73,NotPlaced,
4919,8.5,2,1,0,86,4.5,Yes,Yes,80,82,Placed,Tier 1
4920,8.0,0,3,1,83,4.4,Yes,Yes,83,79,Placed,Tier 2
4921,7.3,1,2,1,67,4.6,No,No,59,80,NotPlaced,
4922,6.6,1,2,1,62,3.7,No,Yes,73,60,NotPlaced,
4923,8.5,2,3,2,90,4.6,Yes,Yes,80,87,Placed,Tier 1
4924,7.5,1,3,1,66,3.8,No,Yes,69,72,NotPlaced,
4925,7.7,1,1,0,79,4.6,No,No,88,61,NotPlaced,
4926,7.6,1,2,1,67,4.4,Yes,Yes,61,73,Placed,Tier 3
4927,8.6,2,3,2,90,4.8,Yes,Yes,73,88,Placed,Tier 1
4928,8.4,1,3,0,86,4.7,Yes,Yes,80,70,Placed,Tier 2
4929,7.7,1,1,3,79,4.1,Yes,Yes,82,82,Placed,Tier 2
4930,8.2,1,3,2,86,4.8,Yes,Yes,86,83,Placed,Tier 2
4931,8.6,2,3,2,90,4.8,Yes,Yes,76,88,Placed,Tier 1
4932,6.5,1,2,1,79,4.1,No,Yes,60,60,NotPlaced,
4933,8.5,1,2,0,75,4.5,No,Yes,65,73,NotPlaced,
4934,7.5,1,2,1,90,3.8,Yes,Yes,82,86,Placed,Tier 2
4935,6.7,1,2,1,68,4.3,No,Yes,56,68,NotPlaced,
4936,8.4,2,3,2,90,4.8,Yes,Yes,69,83,Placed,Tier 2
4937,7.5,1,1,0,60,3.7,No,Yes,55,74,NotPlaced,
4938,8.5,1,1,2,82,4.4,Yes,Yes,82,85,Placed,Tier 2
4939,8.5,1,2,2,90,4.6,Yes,Yes,79,84,Placed,Tier 1
4940,7.6,1,3,0,90,4.8,Yes,Yes,75,85,Placed,Tier 2
4941,7.6,1,3,0,75,4.2,Yes,No,76,76,Placed,Tier 2
4942,8.3,0,3,2,90,4.8,Yes,No,90,84,Placed,Tier 2
4943,8.1,2,3,2,89,4.6,Yes,Yes,73,83,NotPlaced,
4944,6.7,1,2,1,76,3.2,No,Yes,55,80,NotPlaced,
4945,7.7,1,3,1,78,3.9,Yes,No,66,83,NotPlaced,
4946,6.7,0,1,0,77,4.1,No,No,63,68,NotPlaced,
4947,6.5,0,1,0,60,3.9,No,No,64,66,NotPlaced,
4948,6.7,1,1,2,89,4.3,Yes,Yes,73,67,NotPlaced,
4949,8.5,2,3,2,83,4.6,Yes,Yes,73,81,Placed,Tier 2
4950,7.7,1,2,2,80,4.5,No,Yes,78,84,Placed,Tier 2
4951,8.1,0,2,2,75,4.3,Yes,Yes,84,88,Placed,Tier 2
4952,6.5,2,1,1,73,4.3,Yes,No,86,81,NotPlaced,
4953,8.0,1,3,1,87,3.9,No,Yes,56,66,NotPlaced,
4954,7.4,1,2,0,69,4.1,No,No,58,71,NotPlaced,
4955,7.4,1,2,1,71,3.5,No,No,74,64,NotPlaced,
4956,8.2,2,1,0,79,4.6,Yes,No,63,65,NotPlaced,
4957,7.4,1,2,1,71,4.1,No,Yes,62,72,NotPlaced,
4958,7.9,1,3,1,76,4.3,No,No,62,65,NotPlaced,
4959,8.1,2,1,1,75,4.7,Yes,Yes,60,70,NotPlaced,
4960,8.3,2,3,2,90,4.8,Yes,Yes,90,85,Placed,Tier 2
4961,8.1,0,2,2,86,4.6,Yes,Yes,57,79,NotPlaced,
4962,8.4,2,3,2,90,4.8,Yes,Yes,70,86,Placed,Tier 2
4963,9.1,1,1,0,75,3.8,No,No,55,62,Placed,Tier 2
4964,8.2,1,3,2,90,4.8,Yes,Yes,77,87,Placed,Tier 2
4965,7.7,0,1,0,82,4.1,No,Yes,56,75,NotPlaced,
4966,6.7,1,1,1,68,4.8,Yes,No,57,65,NotPlaced,
4967,8.3,2,3,2,90,4.7,Yes,Yes,85,82,Placed,Tier 2
4968,8.0,1,3,2,90,4.8,Yes,Yes,69,85,NotPlaced,
4969,8.3,2,3,2,87,4.7,Yes,Yes,84,80,Placed,Tier 2
4970,7.9,1,3,2,89,4.8,Yes,Yes,78,84,Placed,Tier 2
4971,7.5,1,1,0,63,4.5,No,Yes,59,58,NotPlaced,
4972,8.0,2,3,0,90,4.8,Yes,Yes,89,80,Placed,Tier 2
4973,8.5,2,1,0,79,4.8,Yes,No,55,72,Placed,Tier 2
4974,7.9,1,2,3,80,4.7,Yes,Yes,78,73,NotPlaced,
4975,7.7,0,1,1,78,4.6,Yes,Yes,74,66,NotPlaced,
4976,7.4,1,2,1,74,3.9,No,Yes,76,74,NotPlaced,
4977,6.5,1,2,1,77,4.0,No,No,55,63,NotPlaced,
4978,7.7,2,2,0,75,4.5,Yes,Yes,78,72,NotPlaced,
4979,7.5,1,2,1,79,4.4,Yes,No,55,77,Placed,Tier 2
4980,8.6,1,3,2,90,4.8,Yes,Yes,78,87,Placed,Tier 1
4981,8.5,2,3,2,90,4.8,Yes,Yes,82,87,Placed,Tier 1
4982,7.5,1,1,0,66,3.9,No,Yes,55,78,NotPlaced,
4983,7.6,0,1,0,82,4.3,No,Yes,71,72,NotPlaced,
4984,7.5,0,1,0,72,4.3,No,Yes,56,66,NotPlaced,
4985,7.5,0,1,0,71,3.8,No,Yes,59,69,NotPlaced,
4986,7.0,1,3,2,87,3.9,Yes,Yes,64,72,NotPlaced,
4987,6.5,1,1,1,84,4.4,Yes,Yes,72,87,Placed,Tier 3
4988,7.6,2,2,2,83,4.8,Yes,Yes,71,85,Placed,Tier 2
4989,7.7,1,1,1,68,4.6,Yes,No,65,65,NotPlaced,
4990,7.7,1,1,1,64,3.9,No,No,58,66,NotPlaced,
4991,6.6,0,1,1,68,3.8,No,No,64,67,NotPlaced,
4992,6.9,1,1,0,61,3.5,No,No,66,66,NotPlaced,
4993,7.4,2,2,1,81,4.4,Yes,Yes,66,88,Placed,Tier 2
4994,8.1,2,2,0,83,4.4,No,No,74,82,NotPlaced,
4995,6.9,0,1,0,81,4.0,No,Yes,74,71,NotPlaced,
4996,8.3,0,3,2,80,4.7,Yes,Yes,79,85,NotPlaced,
4997,7.7,1,3,2,81,4.7,Yes,Yes,73,66,NotPlaced,
4998,8.5,1,1,2,75,4.8,No,Yes,75,62,Placed,Tier 2
4999,7.5,1,2,0,83,4.2,No,Yes,60,71,NotPlaced,
5000,8.1,0,2,1,88,4.8,No,Yes,62,81,Placed,Tier 2
5001,7.9,0,2,2,85,4.8,Yes,Yes,75,83,NotPlaced,
5002,7.7,2,3,2,89,4.5,No,Yes,74,85,NotPlaced,
5003,7.5,0,3,2,83,4.4,Yes,Yes,78,88,Placed,Tier 2
5004,8.2,1,3,0,82,4.1,Yes,Yes,85,86,NotPlaced,
5005,8.6,1,2,1,73,4.7,Yes,Yes,76,66,NotPlaced,
5006,6.7,1,1,1,77,3.4,No,Yes,59,72,NotPlaced,
5007,7.6,0,1,1,80,4.6,No,No,55,64,NotPlaced,
5008,6.5,0,3,0,88,4.8,Yes,Yes,85,84,Placed,Tier 3
5009,8.2,2,3,2,90,4.8,Yes,No,77,83,Placed,Tier 2
5010,7.7,2,1,2,79,4.6,Yes,Yes,57,80,Placed,Tier 2
5011,7.5,1,2,1,83,4.0,No,Yes,67,71,NotPlaced,
5012,6.5,0,1,1,60,3.7,No,No,61,68,NotPlaced,
5013,7.4,2,2,0,66,4.2,Yes,No,69,69,NotPlaced,
5014,8.2,1,1,0,71,3.6,Yes,Yes,55,65,NotPlaced,
5015,6.5,0,1,1,66,4.4,No,No,69,67,NotPlaced,
5016,6.5,1,1,1,71,3.7,No,Yes,67,64,NotPlaced,
5017,8.7,2,3,2,77,4.8,Yes,No,89,87,Placed,Tier 2
5018,7.6,1,1,0,75,4.0,No,No,55,57,NotPlaced,
5019,8.2,1,1,0,86,4.6,No,Yes,79,61,NotPlaced,
5020,8.1,2,2,2,85,4.5,No,Yes,71,83,NotPlaced,
5021,8.1,0,3,0,77,3.9,Yes,No,69,65,NotPlaced,
5022,8.4,2,3,2,90,4.8,Yes,Yes,85,81,Placed,Tier 2
5023,8.3,1,3,2,86,4.8,Yes,Yes,80,84,Placed,Tier 2
5024,7.5,0,1,2,81,4.1,Yes,Yes,84,81,NotPlaced,
5025,6.6,1,1,1,77,4.0,No,No,57,66,NotPlaced,
5026,8.3,1,2,2,90,4.8,Yes,Yes,78,85,Placed,Tier 2
5027,8.3,2,3,2,89,4.8,Yes,Yes,83,82,Placed,Tier 2
5028,8.1,1,1,1,74,4.5,No,No,70,62,NotPlaced,
5029,8.3,1,3,1,83,4.8,Yes,No,65,80,NotPlaced,
5030,6.5,0,1,1,87,4.8,No,No,55,72,NotPlaced,
5031,6.8,1,1,1,61,3.5,No,No,66,72,NotPlaced,
5032,8.0,1,3,0,80,4.7,No,Yes,68,83,Placed,Tier 2
5033,8.2,2,3,2,90,4.8,Yes,Yes,75,85,Placed,Tier 2
5034,7.7,0,2,0,88,4.8,Yes,No,77,81,NotPlaced,
5035,7.6,1,1,1,81,4.0,No,Yes,65,65,NotPlaced,
5036,7.5,1,1,0,60,3.9,No,No,55,69,NotPlaced,
5037,8.4,2,3,2,90,4.8,Yes,Yes,76,86,Placed,Tier 2
5038,7.8,1,2,1,81,3.7,No,Yes,55,83,NotPlaced,
5039,8.4,0,3,2,84,4.5,Yes,No,85,84,Placed,Tier 2
5040,7.5,1,3,1,83,4.4,Yes,Yes,77,87,Placed,Tier 2
5041,8.3,2,2,0,79,4.5,Yes,Yes,82,66,Placed,Tier 2
5042,6.5,2,1,2,79,4.4,No,No,55,66,NotPlaced,
5043,8.2,1,3,2,89,4.3,Yes,No,84,82,Placed,Tier 2
5044,6.5,1,2,1,78,4.1,No,No,78,63,NotPlaced,
5045,6.5,1,1,1,79,4.6,Yes,Yes,56,68,NotPlaced,
5046,8.3,1,3,0,77,4.8,Yes,Yes,74,57,NotPlaced,
5047,8.2,2,3,3,90,4.8,Yes,Yes,69,88,NotPlaced,
5048,6.6,1,1,1,68,3.3,Yes,No,60,62,NotPlaced,
5049,8.3,1,2,3,85,4.6,Yes,Yes,69,86,Placed,Tier 2
5050,8.0,1,1,1,83,4.2,Yes,Yes,78,79,NotPlaced,
5051,6.6,1,2,0,87,4.6,No,Yes,80,71,NotPlaced,
5052,8.1,2,3,2,90,4.7,Yes,Yes,86,81,Placed,Tier 2
5053,8.5,2,2,2,88,4.8,Yes,Yes,76,86,Placed,Tier 1
5054,7.5,1,1,0,75,3.9,No,Yes,55,64,NotPlaced,
5055,6.5,0,1,0,71,3.7,No,Yes,71,65,NotPlaced,
5056,7.6,2,3,2,90,4.5,Yes,Yes,75,83,Placed,Tier 2
5057,8.6,0,3,2,81,3.9,Yes,Yes,82,71,Placed,Tier 2
5058,6.8,1,1,0,76,4.0,No,No,60,58,NotPlaced,
5059,8.0,1,3,2,81,4.0,Yes,Yes,81,86,Placed,Tier 2
5060,7.7,1,1,0,71,4.3,No,Yes,55,66,NotPlaced,
5061,7.5,0,1,1,60,4.2,No,No,59,74,NotPlaced,
5062,6.9,1,2,0,66,4.4,Yes,Yes,57,84,Placed,Tier 3
5063,8.3,2,3,2,90,4.8,Yes,Yes,84,86,Placed,Tier 2
5064,7.6,1,1,1,82,4.3,No,No,62,60,Placed,Tier 2
5065,6.5,2,1,1,72,4.4,No,Yes,55,66,NotPlaced,
5066,6.6,1,2,0,79,4.4,No,Yes,66,68,NotPlaced,
5067,6.8,0,1,1,64,3.8,No,No,55,71,NotPlaced,
5068,8.6,1,3,2,90,4.6,Yes,Yes,85,81,Placed,Tier 1
5069,8.1,2,3,0,90,4.6,Yes,Yes,80,81,Placed,Tier 2
5070,8.2,2,3,2,84,4.8,Yes,Yes,71,83,Placed,Tier 2
5071,8.7,1,1,0,75,4.4,Yes,No,71,57,NotPlaced,
5072,7.3,1,3,1,71,3.8,Yes,Yes,79,81,NotPlaced,
5073,7.4,1,1,1,82,4.1,No,No,60,65,NotPlaced,
5074,7.6,1,2,1,84,4.7,No,No,69,72,NotPlaced,
5075,6.5,1,2,0,87,4.3,No,No,63,68,NotPlaced,
5076,8.5,2,3,2,77,4.5,Yes,Yes,81,85,Placed,Tier 2
5077,7.5,0,2,1,72,4.5,Yes,No,67,64,NotPlaced,
5078,7.3,1,1,0,65,3.9,No,No,69,67,NotPlaced,
5079,6.5,1,1,1,64,4.4,Yes,No,57,61,NotPlaced,
5080,8.4,2,3,2,90,4.8,Yes,Yes,80,85,Placed,Tier 2
5081,8.0,2,3,2,90,4.7,Yes,Yes,77,70,NotPlaced,
5082,8.0,2,3,2,90,4.8,Yes,Yes,76,88,Placed,Tier 2
5083,8.3,2,1,2,81,4.8,Yes,No,89,83,NotPlaced,
5084,7.0,0,1,0,75,3.8,Yes,No,59,72,NotPlaced,
5085,8.3,2,3,2,89,3.9,Yes,Yes,78,88,NotPlaced,
5086,7.7,1,0,0,65,3.9,Yes,No,55,71,NotPlaced,
5087,7.9,0,1,1,74,3.9,Yes,Yes,79,62,NotPlaced,
5088,8.6,1,3,0,90,4.8,Yes,Yes,86,80,Placed,Tier 1
5089,7.8,1,3,1,77,3.6,No,Yes,55,64,NotPlaced,
5090,7.4,1,1,1,61,4.1,No,Yes,55,69,NotPlaced,
5091,7.4,1,1,0,64,4.2,Yes,Yes,61,70,NotPlaced,
5092,8.4,1,3,2,90,4.3,Yes,Yes,84,80,Placed,Tier 2
5093,7.4,1,1,1,77,4.1,Yes,Yes,73,74,NotPlaced,
5094,8.3,2,3,1,88,3.8,Yes,Yes,58,87,Placed,Tier 2
5095,6.5,0,1,0,64,3.9,No,Yes,58,68,NotPlaced,
5096,7.7,0,1,0,79,4.0,No,Yes,59,59,NotPlaced,
5097,8.4,2,3,2,90,4.7,Yes,Yes,79,87,Placed,Tier 2
5098,8.3,0,1,0,73,3.8,Yes,Yes,72,80,NotPlaced,
5099,6.5,0,1,1,69,3.9,No,No,55,75,NotPlaced,
5100,8.4,1,3,0,90,4.7,Yes,Yes,74,83,Placed,Tier 2
5101,6.6,1,1,1,60,3.9,No,Yes,56,58,NotPlaced,
5102,8.4,2,2,2,85,4.8,Yes,No,72,82,NotPlaced,
5103,8.7,0,3,2,88,4.7,Yes,Yes,85,82,Placed,Tier 2
5104,8.3,1,3,2,90,4.7,Yes,Yes,86,86,Placed,Tier 2
5105,6.6,1,1,1,87,4.7,No,Yes,55,69,NotPlaced,
5106,6.7,2,3,2,82,4.8,Yes,No,84,82,Placed,Tier 3
5107,8.4,2,3,2,90,4.7,Yes,Yes,80,88,Placed,Tier 2
5108,7.7,1,3,2,90,4.7,Yes,Yes,82,73,Placed,Tier 2
5109,7.6,1,1,0,67,3.8,No,No,55,64,NotPlaced,
5110,7.8,1,2,0,80,4.7,Yes,Yes,55,66,NotPlaced,
5111,8.1,1,3,2,90,4.8,Yes,Yes,79,84,Placed,Tier 2
5112,6.5,1,1,0,72,3.8,No,No,55,68,NotPlaced,
5113,7.2,0,2,1,78,4.4,No,Yes,79,61,NotPlaced,
5114,6.6,1,3,0,77,3.7,No,Yes,55,65,NotPlaced,
5115,7.5,1,3,2,78,4.7,Yes,Yes,79,81,NotPlaced,
5116,7.6,1,1,1,75,3.6,No,Yes,65,66,NotPlaced,
5117,8.6,0,3,2,90,4.8,Yes,Yes,75,86,Placed,Tier 2
5118,6.8,0,1,0,73,4.5,No,No,59,60,NotPlaced,
5119,7.4,2,1,0,78,3.6,No,No,55,70,NotPlaced,
5120,7.9,1,3,2,89,4.6,Yes,Yes,83,86,Placed,Tier 2
5121,8.0,1,3,2,81,4.8,Yes,No,64,85,NotPlaced,
5122,8.3,2,2,2,90,4.8,Yes,Yes,71,83,Placed,Tier 2
5123,7.8,0,2,0,79,4.5,Yes,No,80,81,NotPlaced,
5124,7.8,1,1,2,75,4.1,No,Yes,55,82,NotPlaced,
5125,7.7,0,1,0,65,4.6,No,No,58,59,NotPlaced,
5126,7.6,1,2,0,77,4.0,No,Yes,64,65,NotPlaced,
5127,8.0,1,1,0,69,3.6,No,No,55,62,NotPlaced,
5128,6.6,0,1,0,77,3.7,No,No,61,60,NotPlaced,
5129,7.7,1,1,0,74,4.1,Yes,Yes,73,63,NotPlaced,
5130,6.7,1,1,1,76,3.9,No,No,62,65,NotPlaced,
